0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
-0.1769833768970533,-0.01369814059046015,0.08359792968655647,-0.1121078048362678,0.07302295764816884,0.17695415946199144,-0.10634015376004118,0.013343131520666577,0.23279412072008376,-0.03036290213268505,0.13589517356708802,0.15830497585720216,0.05999596407391981,0.12591193464029424,0.20963139044863555,-0.22789417431679154,-0.14592975749989998,-0.00449571985317843,-0.23321360008141198,0.01661596176607508,0.11212293106387415,-0.14596213372836675,-0.011317845132817951,0.1447361875496877,-0.24194455621971295,0.1642204534050004,0.07532857096071181,-0.2072449451202843,-0.024170678627706475,0.15558408322277711,-0.13358737843783455,0.07250384024761468,0.11337033026940913,-0.16006075100173298,0.0113236919193212,0.19212330306165434,-0.39476590618648955,-0.053981739789284396,-0.04396986661905366,-0.1753599990606467,0.07082270540897079,0.2733787239700539,-0.12652213890006003,-0.0070578377010673465,0.10538888602309016
0.22673891823091827,-0.08938535314917992,0.3147472359445861,0.0954165787519341,-0.12327805702143685,-0.10123876643811947,-0.12088855612626412,-0.02901795638766877,-0.05168512281555246,-0.03435376659206811,0.043719511250805344,-0.15037622044548132,-0.04449479724860803,0.1473149924665735,0.0397638306318035,0.0041006994296133815,-0.354754603769785,0.05137398215448412,-0.009639221905195573,0.058170055476677016,0.016468015985068397,0.002818890348153655,-0.23241355935452263,-0.04760809844600244,0.19378369811840335,0.06554443806821526,-0.25131163926367783,0.1175077534738104,-0.07023553305780746,0.26717754274570243,0.19107045062811565,-0.14558833534356627,-0.13271712531332036,-0.09832587489136216,-0.2094404395480504,0.15911299599930562,0.10547909023278842,-0.03723258209810004,-0.14591878817402765,0.17952073788215045,0.1565829380733921,0.18615164861048358,-0.14919833782118228,-0.15884157745603195,0.16538030816402768
-0.25025531195181855,0.29768027662858004,0.01092173067732971,0.05989904418282288,-0.10682168987233431,-0.08157318133483438,0.012700191421516557,0.058806508331872606,-0.17134937321629504,-0.11160029172406113,-0.15087785285710442,-0.23328002665819753,-0.3159945515002128,-0.045091920742114905,-0.22257987390549158,-0.04112224693896022,0.0090545533932949,0.2411114560076083,-0.02874200919430415,0.32708375519892136,0.12081795826672724,0.14837923962670152,0.06177774043735306,0.08735556131731156,-0.1103033971539694,0.006895500207448246,-0.04715201977825614,0.08283081493771709,0.1182144761164266,0.09590324566720886,-0.11489533713439323,0.03154693293141793,-0.09468887371886509,0.0974989186989166,0.019512347878244882,0.06711315969301108,-0.03941121743003151,0.21692581816384743,-0.04226178531909406,-0.30380035685664925,0.23942648712250697,-0.006223659841566593,-0.14876791744070364,0.11438086597306418,0.140956311689408
0.2600595856486755,0.1790599812910566,-0.033679545130746086,-0.0028182338988014255,0.13980360375736733,0.12403855356959892,0.014980678283711468,0.032046256648200364,0.032733633787514746,0.15846358558951867,0.18250263795125185,0.13218396493104995,-0.004060219068745197,0.1692932058860587,-0.13820579624160553,0.04041637211771217,-0.0904783658402568,-0.1860575325070878,-0.016298323108176648,0.23025421810995353,0.0718362308950723,0.017549785201547742,-0.2542069298711535,0.06614665558966466,0.009186753294558224,0.13991252360512313,-0.12732931452788865,0.061341414295301926,-0.2099766740536272,0.12011709946377748,0.0016949226419485804,0.10755971233482525,-0.13589868575555458,0.24390191521199747,0.07128736945510292,-0.29066231397892633,-0.21185672007034692,0.03986289073807593,-0.2729036916880107,-0.1996492352643205,-0.18176221816657484,-0.3071955387904729,0.023555991435800762,-0.0062293151354873375,-0.0005208886366833563
-0.13391818676548145,0.12061783629176137,-0.07746823213097111,-0.28082480531768533,0.17754244164796057,-0.037143392640134595,0.03803439074966397,0.33764157217932067,-0.26917128522781675,0.12627124749176766,-0.15636925798412124,-0.03720167962206602,0.05402867394014062,-0.10667407894053343,0.015525835818794437,0.020470219786264746,-0.09854855792284593,-0.16392030448410397,-0.028459021157536523,0.08848933526993513,-0.059093044866627815,-0.08780348513543162,-0.20279999373371504,0.054194311219021844,-0.09412067512183227,0.17165354098243268,0.011883090387792486,-0.19026261493478266,-0.11297200769833364,-0.14888740870897257,0.2952617716986691,-0.040222391465885556,-0.10434988769864628,-0.08018324322451172,0.009748538593228998,0.0505769700415368,-0.09698270537081244,-0.007963955339566422,0.1293761820627786,0.3207039407806424,0.21816509385438856,-0.11874038193788788,0.06737505466258129,0.21127676733286144,0.21524378263875946
0.11532008560947568,0.11258005490890062,0.2679080609620148,0.13423156802909728,0.01308959174603902,0.01844262124359411,0.3510386519718748,0.09447790425314079,0.10605480156014957,-0.010216669579106052,-0.0004306209270784622,-0.0637108131145821,0.23762200747248036,-0.010270785711051767,-0.005098607825526011,0.15317420894782005,0.08744009620196441,-0.04606791908259626,-0.09834788960691628,-0.08817632369733444,-0.06640192955546256,0.14680916497339863,0.2239995732943524,-0.11054076969795208,-0.06682041993521336,-0.15251700361631806,0.05457655476922007,-0.07272286081734153,-0.22387105188719578,-0.08525235519502833,-0.20304820524120828,0.06488573268523472,-0.21267528524414075,-0.16615735270515156,-0.41897876090413233,0.10421848037345494,-0.19373176259225147,0.09355961861147365,-0.12631785208040133,0.028987246184280505,0.16264555178844248,-0.17628001962400416,-0.07394574616774505,0.12553969061836737,-0.02502026139703426
-0.021996146385981623,0.09520233539872909,-0.14684157372887074,-0.41016379725637886,-0.2997870730877987,-0.0515786525615796,-0.23622691619338895,0.11894362700296907,0.21071676379257964,-0.16906360887735478,0.15150256512465143,0.04915289259078581,0.14553285999994683,-0.06567647106543233,-0.034203278654855125,0.0848348137158257,0.17409667394580042,0.12185296577624141,-0.04910447426966162,0.12217999399805263,-0.05402078058467789,0.4222242498331345,0.06718291501487583,-0.10392856638211054,-0.16774759636637895,0.05219749891229745,-0.12944902749585863,0.11176663773668603,-0.24140277549169017,0.11942768850949641,0.1927152683410208,0.05013982264944797,-0.031489901691521376,-0.062076538845257455,-0.05615238114250915,0.09270537483930326,0.07503522397424987,-0.12590920910848347,-0.04062844752181845,0.02113648933471521,-0.12614296831005473,0.06091215587714329,0.0836100733120903,0.06297262532255155,-0.06245132998092962
0.14151282824542136,0.1524003359961682,-0.38525556011915013,0.1637999507836105,-0.10260918299818528,-0.011710767185224902,-0.03981570723235371,0.30502949673201124,0.02443638617756516,0.1903321425999968,0.055428724560157905,0.07406359320505146,-0.04788110166758469,0.025222119980568836,0.04088037417525889,-0.16231463769231547,-0.24105054413600327,-0.0255026393488159,-0.03301766279111673,-0.24092026301959682,-0.011734044148727103,0.025606206371607588,0.012813630098791792,-0.31899642769466646,-0.034177253327725095,-0.07059627495411078,-0.059437826875581454,0.13457898441373944,0.06671444789822487,0.017814903231636647,-0.2979953632817339,-0.052051020656375645,-0.1486497747304866,0.23792259858579495,0.08910426333860443,0.3188667158831245,-0.003412760061166624,-0.18713543322169499,0.017452910971285273,0.015661252445496026,0.09434061539392448,0.028612906563594637,0.07530359299937939,0.11532348899114797,0.05104177550045334
-0.023074493896930816,0.40125660337034896,0.27464352047994006,-0.28494791371256295,-0.14207035404456192,0.037380915997384495,0.2345796624040109,-0.014095210137323774,0.09860271077386612,0.059846863005064845,0.029915246541373775,0.030102572912133016,0.0258036407542847,0.02684377450159383,-0.19051346410632497,-0.3261911220856937,0.07113025990114658,0.024824120129581018,-0.10150632274580706,-0.25473320830491664,0.10755522431862755,-0.14284379732551297,-0.1073855502753901,0.13292112786218527,-0.04532668346663325,0.02584355646265854,0.05671996177861443,-0.11378042936526388,0.03305974886013726,0.043302548118764814,-0.11325346069393864,-0.1741713447646212,-0.05545572589311907,0.11970603372585807,-0.007696328705330312,-0.03143740137996351,0.4036024017465424,0.002308735177001579,-0.05589376641749943,0.12834622465557166,-0.18241776250605132,0.025394529827859693,-0.05825008966229594,0.011821204675881061,0.019533241509317147
0.14442523883197464,-0.052589500554109436,-0.006471788033564692,0.12446272394167612,-0.14474564800507653,0.0632893118172228,-0.04144210196159842,-0.20468342208795903,-0.1987028481086467,-0.0924482979735429,-0.08303795957209498,-0.23013634207400166,0.2395838732112483,0.06142966984214926,0.08522880025966256,-0.14204069740708264,0.2870309267931977,-0.38750864515389577,-0.07923754074406514,0.15690428203982518,-0.08233358633067675,-0.07074518288421916,0.0877861381777407,-0.009247193767714615,-0.1540175705288632,-0.11478707038230837,-0.08891588750187654,-0.15959678275547381,-0.1297124965231198,0.25621064763708545,-0.0522341191135065,0.03518876292218115,0.06499676394260087,0.2410499401869473,0.10220009091710815,-0.07783929496367013,0.12803857784926495,-0.19613456815015679,0.03386478483081007,-0.02147082908891305,0.1763709946389078,0.13003583507693467,0.023928940655657493,0.20752150852641676,0.1705315615675249
